,player_id,player,pts,ast,trb,stl,blk,g,3pta,3ptm,fga,fgm,ppg,apg,rpg,spg,bpg,3pt%,fg%,mpg,first year,last year,years played,hof,ows,dws,ws,ws/48,ows/48,dws/48,win%,all stars,MVPs,DPOYs,MVP share,DPOY share,pos
1267,4163,Gal Mekel,79,76,28.0,6.0,1.0,35,23.0,5.0,106,33,2.3,2.2,0.8,0.2,0.0,0.217,0.311,9.6,2014,2015,2,False,-0.7,0.1,-0.6000000000000001,-0.09,-0.1,0.01,0.6,0,0.0,0.0,0.0,0.0,PG
1268,3316,Gerald Wallace,11846,2062,5793.0,1390.0,780.0,961,1639.0,515.0,8975,4189,12.3,2.1,6.0,1.4,0.8,0.314,0.467,30.7,2002,2015,14,False,30.2,40.4,70.60000000000001,0.11,0.05,0.07,0.4,1,0.0,0.0,0.0,0.274,SF
1269,4165,Gigi Datome,293,29,104.0,10.0,15.0,76,119.0,43.0,275,120,3.9,0.4,1.4,0.1,0.2,0.361,0.436,8.6,2014,2015,2,False,0.3,0.5,0.7000000000000001,0.05,0.02,0.04,0.29,0,0.0,0.0,0.0,0.0,SF
1270,3754,Glen Davis,4752,534,2587.0,415.0,202.0,582,66.0,14.0,4204,1885,8.2,0.9,4.4,0.7,0.3,0.212,0.448,21.5,2008,2015,8,False,3.3,17.3,20.6,0.08,0.01,0.07,0.55,0,0.0,0.0,0.0,0.0,PF
1271,4166,Glen Rice Jr.,43,9,24.0,6.0,1.0,16,24.0,6.0,52,14,2.7,0.6,1.5,0.4,0.1,0.25,0.269,9.5,2014,2015,2,False,-0.4,0.2,-0.2,-0.06,-0.13,0.06,0.56,0,0.0,0.0,0.0,0.0,SG
1272,4247,Grant Jerrett,32,6,18.0,4.0,4.0,16,30.0,2.0,52,14,2.0,0.4,1.1,0.2,0.2,0.067,0.269,6.4,2015,2015,1,False,-0.4,0.1,-0.2,-0.09,-0.19,0.05,0.25,0,0.0,0.0,0.0,0.0,PF
1273,4009,Greg Stiemsma,641,97,679.0,118.0,232.0,203,1.0,0.0,529,269,3.2,0.5,3.3,0.6,1.1,0.0,0.509,15.0,2012,2015,4,False,0.8,5.2,6.0,0.09,0.01,0.08,0.46,0,0.0,0.0,0.0,0.0,C
1274,3252,Hedo Türkoğlu,11899,3175,4327.0,822.0,333.0,1078,3556.0,1373.0,9756,4173,11.0,2.9,4.0,0.8,0.3,0.386,0.428,27.1,2001,2015,15,False,36.1,34.4,70.1,0.12,0.06,0.06,0.56,0,0.0,0.0,0.0,0.002,SF
1275,3820,Henry Walker,1408,193,489.0,116.0,30.0,216,631.0,240.0,1097,506,6.5,0.9,2.3,0.5,0.1,0.38,0.461,17.5,2009,2015,7,False,4.1000000000000005,2.7,6.8,0.09,0.05,0.03,0.44,0,0.0,0.0,0.0,0.0,SF
1276,4248,Jabari Brown,227,40,36.0,12.0,2.0,19,62.0,23.0,170,70,11.9,2.1,1.9,0.6,0.1,0.371,0.412,29.9,2015,2015,1,False,0.4,0.0,0.4,0.03,0.03,0.0,0.26,0,0.0,0.0,0.0,0.0,SG
1277,4171,Jamaal Franklin,42,9,25.0,4.0,3.0,24,13.0,6.0,41,17,1.8,0.4,1.0,0.2,0.1,0.462,0.415,7.2,2014,2015,2,False,-0.2,0.2,0.0,0.0,-0.06,0.06,0.58,0,0.0,0.0,0.0,0.0,SG
1278,3389,Jannero Pargo,3589,1123,773.0,281.0,37.0,562,1302.0,461.0,3551,1387,6.4,2.0,1.4,0.5,0.1,0.354,0.391,15.0,2003,2015,13,False,-2.7,7.6,4.7,0.03,-0.02,0.04,0.48,0,0.0,0.0,0.0,0.0,PG
1279,3609,Jason Maxiell,3481,266,2576.0,230.0,490.0,618,5.0,0.0,2823,1398,5.6,0.4,4.2,0.4,0.8,0.0,0.495,18.4,2006,2015,10,False,7.9,12.2,20.3,0.09,0.03,0.05,0.47,0,0.0,0.0,0.0,0.0,PF
1280,3323,Jason Richardson,17105,2577,4895.0,1164.0,408.0,1009,5148.0,1926.0,14711,6495,17.0,2.6,4.9,1.2,0.4,0.374,0.442,34.1,2002,2015,14,False,44.6,27.3,71.8,0.1,0.06,0.04,0.4,0,0.0,0.0,0.0,0.0,SG
1281,3948,Jeff Adrien,1071,138,965.0,74.0,115.0,206,2.0,0.0,832,407,5.2,0.7,4.7,0.4,0.6,0.0,0.489,15.1,2011,2015,5,False,4.1,3.0,7.1000000000000005,0.11,0.06,0.05,0.24,0,0.0,0.0,0.0,0.0,PF
1282,4095,Jeff Taylor,807,107,263.0,72.0,21.0,132,257.0,82.0,731,299,6.1,0.8,2.0,0.5,0.2,0.319,0.409,19.4,2013,2015,3,False,0.29999999999999993,1.0,1.2999999999999998,0.02,0.01,0.02,0.34,0,0.0,0.0,0.0,0.0,SF
1283,4258,Jerel McNeal,9,2,3.0,3.0,1.0,6,2.0,1.0,11,3,1.5,0.3,0.5,0.5,0.2,0.5,0.273,6.0,2015,2015,1,False,-0.2,0.1,-0.1,-0.13,-0.27,0.13,0.5,0,0.0,0.0,0.0,0.0,PG
1284,4020,Jerome Jordan,180,17,132.0,9.0,21.0,65,0.0,0.0,127,67,2.8,0.3,2.0,0.1,0.3,0.0,0.528,7.6,2012,2015,4,False,1.2,0.4,1.7,0.17,0.12,0.04,0.49,0,0.0,0.0,0.0,0.0,C
1285,4259,Jerrelle Benimon,0,0,3.0,0.0,0.0,2,0.0,0.0,0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,2015,2015,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,PF
1286,4097,Joel Freeland,477,65,518.0,32.0,56.0,151,2.0,0.0,455,209,3.2,0.4,3.4,0.2,0.4,0.0,0.459,12.1,2013,2015,3,False,1.0999999999999999,2.0,3.2,0.08,0.03,0.05,0.56,0,0.0,0.0,0.0,0.0,C
1287,3829,Joey Dorsey,367,57,556.0,70.0,46.0,145,1.0,0.0,286,151,2.5,0.4,3.8,0.5,0.3,0.0,0.528,11.0,2009,2015,7,False,0.6000000000000001,2.3,2.9,0.09,0.02,0.07,0.46,0,0.0,0.0,0.0,0.0,PF
1288,3393,John Salmons,11386,2802,3369.0,985.0,308.0,1133,2760.0,1033.0,9476,4110,10.0,2.5,3.0,0.9,0.3,0.374,0.434,27.5,2003,2015,13,False,25.6,22.599999999999998,48.3,0.07,0.04,0.03,0.35,0,0.0,0.0,0.0,0.0,SG
1289,3264,Kenyon Martin,9325,1439,5159.0,893.0,864.0,757,282.0,66.0,8031,3875,12.3,1.9,6.8,1.2,1.1,0.234,0.483,30.6,2001,2015,15,False,12.0,36.0,48.4,0.1,0.02,0.07,0.57,1,0.0,0.0,0.0,0.015,PF
1290,3955,Landry Fields,1731,419,1092.0,212.0,45.0,255,361.0,120.0,1446,684,6.8,1.6,4.3,0.8,0.2,0.332,0.473,23.6,2011,2015,5,False,4.7,5.7,10.5,0.08,0.04,0.05,0.52,0,0.0,0.0,0.0,0.0,SF
1291,3892,Lester Hudson,500,120,141.0,54.0,14.0,98,181.0,49.0,468,178,5.1,1.2,1.4,0.6,0.1,0.271,0.38,10.8,2010,2015,6,False,-0.5,0.9,0.5,0.02,-0.02,0.04,0.28,0,0.0,0.0,0.0,0.0,PG
1292,3465,Luke Ridnour,8046,3889,1974.0,846.0,169.0,891,1782.0,621.0,7130,3059,9.0,4.4,2.2,0.9,0.2,0.348,0.429,25.5,2004,2015,12,False,24.3,11.6,36.2,0.08,0.05,0.02,0.38,0,0.0,0.0,0.0,0.0,PG
1293,4040,Malcolm Lee,140,51,65.0,20.0,10.0,36,34.0,10.0,136,52,3.9,1.4,1.8,0.6,0.3,0.294,0.382,14.8,2012,2015,4,False,0.1,0.4,0.5,0.05,0.01,0.04,0.39,0,0.0,0.0,0.0,0.0,SG
1294,4041,Malcolm Thomas,106,20,133.0,8.0,12.0,60,15.0,2.0,95,42,1.8,0.3,2.2,0.1,0.2,0.133,0.442,7.5,2012,2015,4,False,-0.4,0.5,0.1,0.01,-0.04,0.05,0.27,0,0.0,0.0,0.0,0.0,PF
1295,3622,Martell Webster,5056,588,1811.0,299.0,160.0,580,2067.0,790.0,4062,1696,8.7,1.0,3.1,0.5,0.3,0.382,0.418,24.0,2006,2015,10,False,14.7,9.9,24.7,0.09,0.05,0.03,0.43,0,0.0,0.0,0.0,0.0,SF
1296,4184,Miroslav Raduljica,189,23,113.0,8.0,13.0,53,0.0,0.0,134,71,3.6,0.4,2.1,0.2,0.2,0.0,0.53,9.2,2014,2015,2,False,1.0,0.1,1.1,0.11,0.1,0.01,0.19,0,0.0,0.0,0.0,0.0,C
1297,4187,Nick Calathes,590,353,243.0,129.0,13.0,129,104.0,30.0,558,246,4.6,2.7,1.9,1.0,0.1,0.288,0.441,15.6,2014,2015,2,False,-0.5,3.1,2.6,0.06,-0.01,0.07,0.64,0,0.0,0.0,0.0,0.0,SG
1298,4279,Nick Johnson,74,11,39.0,7.0,3.0,28,21.0,5.0,75,26,2.6,0.4,1.4,0.2,0.1,0.238,0.347,9.4,2015,2015,1,False,-0.4,0.2,-0.1,-0.02,-0.07,0.04,0.68,0,0.0,0.0,0.0,0.0,SG
1299,4188,Ognjen Kuzmić,35,8,38.0,5.0,5.0,37,0.0,0.0,25,13,0.9,0.2,1.0,0.1,0.1,0.0,0.52,4.4,2014,2015,2,False,0.0,0.2,0.3,0.09,0.0,0.06,0.7,0,0.0,0.0,0.0,0.0,C
1300,4284,Patrick Christopher,6,0,6.0,1.0,0.0,4,4.0,0.0,12,3,1.5,0.0,1.5,0.2,0.0,0.0,0.25,7.2,2015,2015,1,False,-0.1,0.0,-0.1,-0.17,-0.17,0.0,0.5,0,0.0,0.0,0.0,0.0,SG
1301,4190,Pero Antić,708,107,398.0,37.0,26.0,113,344.0,108.0,590,231,6.3,0.9,3.5,0.3,0.2,0.314,0.392,17.4,2014,2015,2,False,1.0,1.9,2.9,0.07,0.02,0.05,0.61,0,0.0,0.0,0.0,0.0,C
1302,4125,Perry Jones,488,54,252.0,36.0,33.0,143,123.0,36.0,464,195,3.4,0.4,1.8,0.3,0.2,0.293,0.42,11.7,2013,2015,3,False,-5.551115123125783e-17,1.7000000000000002,1.7,0.05,-0.0,0.05,0.67,0,0.0,0.0,0.0,0.0,SF
1303,4127,Quincy Miller,324,45,189.0,37.0,42.0,79,131.0,36.0,344,116,4.1,0.6,2.4,0.5,0.5,0.275,0.337,13.3,2013,2015,3,False,-1.1,1.0,-0.2,-0.01,-0.05,0.05,0.39,0,0.0,0.0,0.0,0.0,PF
1304,3417,Reggie Evans,3880,517,6601.0,643.0,128.0,930,12.0,1.0,2797,1309,4.2,0.6,7.1,0.7,0.1,0.083,0.468,19.2,2003,2015,13,False,8.0,23.0,30.9,0.08,0.02,0.06,0.44,0,0.0,0.0,0.0,0.0,PF
1305,4195,Ricky Ledo,199,40,74.0,13.0,2.0,45,62.0,23.0,209,70,4.4,0.9,1.6,0.3,0.0,0.371,0.335,11.6,2014,2015,2,False,-1.2,0.0,-1.2,-0.11,-0.11,0.0,0.27,0,0.0,0.0,0.0,0.0,SG
1306,4196,Robbie Hummel,379,50,266.0,32.0,11.0,98,140.0,48.0,349,146,3.9,0.5,2.7,0.3,0.1,0.343,0.418,14.3,2014,2015,2,False,1.2999999999999998,0.7,1.9000000000000001,0.07,0.04,0.02,0.36,0,0.0,0.0,0.0,0.0,SF
1307,3637,Ronny Turiaf,2260,628,1827.0,195.0,610.0,490,8.0,0.0,1640,875,4.6,1.3,3.7,0.4,1.2,0.0,0.534,16.9,2006,2015,10,False,10.3,9.700000000000001,20.1,0.12,0.06,0.06,0.51,0,0.0,0.0,0.0,0.003,C
1308,3349,Samuel Dalembert,6814,465,6942.0,437.0,1546.0,886,12.0,1.0,5393,2810,7.7,0.5,7.8,0.5,1.7,0.083,0.521,24.4,2002,2015,14,False,18.0,33.3,51.4,0.11,0.04,0.07,0.45,0,0.0,0.0,0.0,0.005,C
1309,3559,Sebastian Telfair,4722,2239,1027.0,474.0,91.0,666,1339.0,427.0,4463,1737,7.1,3.4,1.5,0.7,0.1,0.319,0.389,20.7,2005,2015,11,False,0.19999999999999996,5.9,6.0,0.02,0.0,0.02,0.27,0,0.0,0.0,0.0,0.0,PG
1310,3716,Shannon Brown,3497,522,852.0,330.0,100.0,506,900.0,299.0,3211,1344,6.9,1.0,1.7,0.7,0.2,0.332,0.419,16.4,2007,2015,9,False,0.7000000000000002,8.4,9.3,0.05,0.0,0.05,0.46,0,0.0,0.0,0.0,0.0,SG
1311,3644,Shavlik Randolph,378,41,415.0,50.0,42.0,173,11.0,1.0,340,144,2.2,0.2,2.4,0.3,0.2,0.091,0.424,8.0,2006,2015,10,False,0.3,1.9,2.3,0.08,0.01,0.07,0.42,0,0.0,0.0,0.0,0.0,PF
1312,3218,Shawn Marion,19563,2475,11333.0,1972.0,1384.0,1295,2641.0,867.0,16631,8071,15.1,1.9,8.8,1.5,1.1,0.328,0.485,34.7,2000,2015,16,False,69.4,68.4,137.6,0.15,0.07,0.07,0.53,4,0.0,0.0,0.002,0.34099999999999997,SF
1313,3717,Shawne Williams,2110,264,1111.0,152.0,177.0,377,990.0,339.0,1912,771,5.6,0.7,2.9,0.4,0.5,0.342,0.403,17.1,2007,2015,9,False,3.7,5.0,8.7,0.06,0.03,0.04,0.37,0,0.0,0.0,0.0,0.0,SF
1314,4290,Sim Bhullar,2,1,1.0,0.0,1.0,3,0.0,0.0,2,1,0.7,0.3,0.3,0.0,0.3,0.0,0.5,1.0,2015,2015,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0.0,0.0,0.0,0.0,C
1315,4213,Toure' Murry,152,51,46.0,21.0,1.0,61,12.0,5.0,139,60,2.5,0.8,0.8,0.3,0.0,0.417,0.432,6.7,2014,2015,2,False,-0.5,0.3,-0.1,-0.01,-0.06,0.04,0.43,0,0.0,0.0,0.0,0.0,PG
1316,3724,Tyrus Thomas,3601,403,2273.0,391.0,610.0,456,37.0,8.0,3040,1341,7.9,0.9,5.0,0.9,1.3,0.216,0.441,20.1,2007,2015,9,False,-0.8,16.4,15.5,0.08,-0.0,0.09,0.38,0,0.0,0.0,0.0,0.0,PF
1317,4139,Victor Claver,258,56,178.0,30.0,16.0,80,116.0,34.0,251,100,3.2,0.7,2.2,0.4,0.2,0.293,0.398,13.4,2013,2015,3,False,-0.6,0.8,0.2,0.01,-0.03,0.04,0.5,0,0.0,0.0,0.0,0.0,SF
1318,3649,Will Bynum,2921,1185,561.0,256.0,29.0,360,309.0,84.0,2529,1117,8.1,3.3,1.6,0.7,0.1,0.272,0.442,18.4,2006,2015,10,False,3.6,3.3000000000000003,6.9,0.05,0.03,0.02,0.38,0,0.0,0.0,0.0,0.0,PG
1319,4298,Will Cherry,15,8,5.0,6.0,1.0,8,9.0,2.0,19,5,1.9,1.0,0.6,0.8,0.1,0.222,0.263,8.6,2015,2015,1,False,-0.1,0.1,0.0,0.0,-0.07,0.07,0.62,0,0.0,0.0,0.0,0.0,PG
1320,3492,Willie Green,6059,1018,1303.0,393.0,108.0,731,1494.0,517.0,5682,2417,8.3,1.4,1.8,0.5,0.1,0.346,0.425,20.2,2004,2015,12,False,2.5,10.3,13.0,0.04,0.01,0.03,0.5,0,0.0,0.0,0.0,0.0,SG
1321,3980,Xavier Henry,1050,120,351.0,100.0,23.0,185,126.0,41.0,907,368,5.7,0.6,1.9,0.5,0.1,0.325,0.406,15.7,2011,2015,5,False,-0.9,1.7,0.6,0.01,-0.01,0.03,0.37,0,0.0,0.0,0.0,0.0,SF
1322,4300,Zoran Dragić,56,10,16.0,4.0,0.0,32,28.0,6.0,60,22,1.8,0.3,0.5,0.1,0.0,0.214,0.367,4.7,2015,2015,1,False,-0.2,0.0,-0.1,-0.03,-0.06,0.0,0.22,0,0.0,0.0,0.0,0.0,SG
1323,3732,Aaron Gray,1235,251,1407.0,113.0,106.0,387,4.0,0.0,1007,509,3.2,0.6,3.6,0.3,0.3,0.0,0.505,11.7,2008,2014,7,False,1.7,5.7,7.1,0.08,0.02,0.06,0.36,0,0.0,0.0,0.0,0.0,C
1324,4141,Adonis Thomas,28,6,6.0,0.0,0.0,12,10.0,2.0,28,12,2.3,0.5,0.5,0.0,0.0,0.2,0.429,6.2,2014,2014,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0.0,0.0,0.0,0.0,SF
1325,3101,Al Harrington,15991,1900,6433.0,1011.0,292.0,1132,3541.0,1275.0,13613,6055,14.1,1.7,5.7,0.9,0.3,0.36,0.445,29.3,1999,2014,16,False,21.3,29.2,50.8,0.07,0.03,0.04,0.43,0,0.0,0.0,0.0,0.0,PF
1326,3571,Andray Blatche,5706,798,3024.0,492.0,458.0,564,219.0,52.0,4981,2327,10.1,1.4,5.4,0.9,0.8,0.237,0.467,22.1,2006,2014,9,False,5.1,13.9,19.3,0.07,0.02,0.05,0.43,0,0.0,0.0,0.0,0.0,PF
1327,3574,Andrew Bynum,5047,519,3366.0,139.0,686.0,444,9.0,1.0,3671,2011,11.4,1.2,7.6,0.3,1.5,0.111,0.548,25.2,2006,2014,9,False,20.7,17.099999999999998,37.8,0.16,0.09,0.07,0.59,1,0.0,0.0,0.0,0.005,C
1328,3502,Andris Biedriņš,3247,467,3631.0,331.0,580.0,516,2.0,0.0,2409,1432,6.3,0.9,7.0,0.6,1.1,0.0,0.594,21.6,2005,2014,10,False,16.900000000000002,14.0,30.8,0.13,0.07,0.06,0.45,0,0.0,0.0,0.0,0.0,C
1329,3104,Antawn Jamison,21277,1845,8712.0,1119.0,442.0,1149,3612.0,1248.0,18060,8157,18.5,1.6,7.6,1.0,0.4,0.346,0.452,34.9,1999,2014,16,False,68.1,25.8,93.7,0.11,0.08,0.03,0.4,2,0.0,0.0,0.001,0.0,PF
1330,3797,Anthony Randolph,2094,220,1238.0,172.0,248.0,292,87.0,21.0,1758,800,7.2,0.8,4.2,0.6,0.8,0.241,0.455,15.2,2009,2014,6,False,0.9999999999999999,5.2,6.300000000000001,0.07,0.01,0.06,0.36,0,0.0,0.0,0.0,0.0,PF
1331,4067,Arnett Moultrie,210,12,180.0,25.0,14.0,59,0.0,0.0,172,94,3.6,0.2,3.1,0.4,0.2,0.0,0.547,12.4,2013,2014,2,False,1.0,0.7,1.7,0.11,0.07,0.05,0.37,0,0.0,0.0,0.0,0.0,PF
1332,3862,Byron Mullens,1587,167,882.0,89.0,109.0,234,437.0,144.0,1531,630,6.8,0.7,3.8,0.4,0.5,0.33,0.411,16.5,2010,2014,5,False,-1.4,2.3,0.9,0.01,-0.02,0.03,0.26,0,0.0,0.0,0.0,0.0,PF
1333,4150,Carrick Felix,19,4,6.0,0.0,0.0,7,5.0,2.0,14,7,2.7,0.6,0.9,0.0,0.0,0.4,0.5,5.4,2014,2014,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0.0,0.0,0.0,0.0,SG
1334,4151,Casper Ware,48,10,9.0,8.0,0.0,9,21.0,7.0,42,18,5.3,1.1,1.0,0.9,0.0,0.333,0.429,12.9,2014,2014,1,False,0.1,0.1,0.2,0.08,0.04,0.04,0.22,0,0.0,0.0,0.0,0.0,PG
1335,3048,Chauncey Billups,19303,6843,3611.0,1322.0,204.0,1274,5810.0,2245.0,13936,5767,15.2,5.4,2.8,1.0,0.2,0.386,0.414,31.7,1998,2014,17,False,109.1,32.7,141.7,0.17,0.13,0.04,0.49,5,0.0,0.0,0.375,0.002,PG
1336,4152,Chris Babb,22,3,17.0,6.0,0.0,14,27.0,6.0,30,8,1.6,0.2,1.2,0.4,0.0,0.222,0.267,9.4,2014,2014,1,False,-0.1,0.1,0.0,0.0,-0.04,0.04,0.29,0,0.0,0.0,0.0,0.0,SG
1337,3989,Chris Singleton,612,92,472.0,117.0,57.0,148,182.0,58.0,620,233,4.1,0.6,3.2,0.8,0.4,0.319,0.376,17.6,2012,2014,3,False,-1.0999999999999999,3.3,2.2,0.04,-0.02,0.06,0.36,0,0.0,0.0,0.0,0.0,SF
1338,4153,Chris Smith,0,0,0.0,0.0,0.0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,2014,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,PG
1339,3990,Chris Wright,118,9,65.0,14.0,18.0,32,1.0,0.0,80,44,3.7,0.3,2.0,0.4,0.6,0.0,0.55,9.8,2012,2014,3,False,0.7,0.30000000000000004,0.8999999999999999,0.14,0.11,0.05,0.31,0,0.0,0.0,0.0,0.0,SF
1340,3806,D.J. White,1078,99,595.0,51.0,77.0,185,5.0,1.0,906,459,5.8,0.5,3.2,0.3,0.4,0.2,0.507,15.1,2009,2014,6,False,3.5000000000000004,2.1,5.7,0.1,0.06,0.04,0.26,0,0.0,0.0,0.0,0.0,PF
1341,3925,Damion James,150,26,131.0,23.0,20.0,39,6.0,0.0,147,61,3.8,0.7,3.4,0.6,0.5,0.0,0.415,16.0,2011,2014,4,False,-0.8,0.7,-0.1,-0.01,-0.06,0.05,0.38,0,0.0,0.0,0.0,0.0,SF
1342,3995,Daniel Orton,143,24,126.0,18.0,28.0,51,1.0,0.0,103,50,2.8,0.5,2.5,0.4,0.5,0.0,0.485,10.6,2012,2014,3,False,0.30000000000000004,0.6,1.1,0.1,0.03,0.05,0.47,0,0.0,0.0,0.0,0.0,C
1343,4078,Darius Johnson-Odom,0,2,6.0,1.0,0.0,7,4.0,0.0,11,0,0.0,0.3,0.9,0.1,0.0,0.0,0.0,3.0,2013,2014,2,False,-0.30000000000000004,0.0,-0.30000000000000004,-0.69,-0.69,0.0,0.43,0,0.0,0.0,0.0,0.0,SG
1344,2979,Derek Fisher,11238,4021,2816.0,1422.0,105.0,1383,3530.0,1313.0,9838,3904,8.1,2.9,2.0,1.0,0.1,0.372,0.397,25.2,1997,2014,18,False,32.1,31.5,63.9,0.09,0.04,0.04,0.62,0,0.0,0.0,0.0,0.0,PG
1345,3930,Dexter Pittman,124,9,101.0,8.0,8.0,61,0.0,0.0,120,53,2.0,0.1,1.7,0.1,0.1,0.0,0.442,6.2,2011,2014,4,False,-0.2,0.5,0.29999999999999993,0.04,-0.03,0.06,0.57,0,0.0,0.0,0.0,0.0,C
1346,4081,Diante Garrett,288,151,112.0,51.0,5.0,90,111.0,39.0,314,117,3.2,1.7,1.2,0.6,0.1,0.351,0.373,13.3,2013,2014,2,False,-1.4000000000000001,0.4,-1.0,-0.04,-0.06,0.02,0.3,0,0.0,0.0,0.0,0.0,PG
1347,4159,Dionte Christmas,71,8,38.0,2.0,3.0,31,31.0,9.0,62,22,2.3,0.3,1.2,0.1,0.1,0.29,0.355,6.4,2014,2014,1,False,0.2,0.1,0.3,0.07,0.05,0.02,0.58,0,0.0,0.0,0.0,0.0,SF
1348,4084,Doron Lamb,499,107,141.0,37.0,1.0,147,164.0,64.0,486,183,3.4,0.7,1.0,0.3,0.0,0.39,0.377,12.6,2013,2014,2,False,-0.9,0.6000000000000001,-0.20000000000000004,-0.01,-0.02,0.02,0.21,0,0.0,0.0,0.0,0.0,SG
1349,3311,Earl Watson,6216,4160,2143.0,941.0,186.0,948,1823.0,612.0,5648,2331,6.6,4.4,2.3,1.0,0.2,0.336,0.413,22.2,2002,2014,13,False,6.1,15.7,21.9,0.05,0.01,0.04,0.42,0,0.0,0.0,0.0,0.002,PG
1350,4161,Elias Harris,0,1,1.0,1.0,0.0,2,0.0,0.0,1,0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,5.5,2014,2014,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,SF
1351,3876,Eric Maynor,1896,1260,562.0,182.0,34.0,443,521.0,179.0,1872,732,4.3,2.8,1.3,0.4,0.1,0.344,0.391,14.6,2010,2014,5,False,0.30000000000000004,4.7,5.0,0.04,0.0,0.03,0.37,0,0.0,0.0,0.0,0.0,PG
1352,4162,Erik Murphy,6,2,8.0,0.0,4.0,24,3.0,0.0,13,3,0.2,0.1,0.3,0.0,0.2,0.0,0.231,2.6,2014,2014,1,False,-0.2,0.1,-0.1,-0.08,-0.15,0.08,0.58,0,0.0,0.0,0.0,0.0,C
1353,3818,Greg Oden,840,51,656.0,40.0,130.0,105,0.0,0.0,552,317,8.0,0.5,6.2,0.4,1.2,0.0,0.574,19.3,2009,2014,6,False,4.1,3.3,7.3,0.17,0.1,0.08,0.65,0,0.0,0.0,0.0,0.0,C
1354,4010,Gustavo Ayón,839,244,788.0,122.0,90.0,190,1.0,0.0,697,376,4.4,1.3,4.1,0.6,0.5,0.0,0.539,15.7,2012,2014,3,False,2.3,4.0,6.2,0.1,0.04,0.06,0.24,0,0.0,0.0,0.0,0.0,C
1355,3944,Hamady N'Diaye,20,3,25.0,2.0,9.0,33,0.0,0.0,15,7,0.6,0.1,0.8,0.1,0.3,0.0,0.467,4.8,2011,2014,4,False,-0.1,0.1,0.1,0.03,-0.03,0.03,0.3,0,0.0,0.0,0.0,0.0,C
1356,3879,Hasheem Thabeet,571,31,712.0,69.0,210.0,291,0.0,0.0,382,210,2.0,0.1,2.4,0.2,0.7,0.0,0.55,9.9,2010,2014,5,False,1.3,4.3,5.4,0.09,0.02,0.07,0.46,0,0.0,0.0,0.0,0.0,C
1357,3671,Hilton Armstrong,1043,137,978.0,123.0,175.0,378,12.0,4.0,848,412,2.8,0.4,2.6,0.3,0.5,0.333,0.486,11.1,2007,2014,8,False,-1.0,5.2,4.3,0.05,-0.01,0.06,0.41,0,0.0,0.0,0.0,0.0,C
1358,3319,Jamaal Tinsley,4652,3330,1605.0,776.0,155.0,547,1326.0,397.0,4481,1759,8.5,6.1,2.9,1.4,0.3,0.299,0.393,26.4,2002,2014,13,False,-0.7000000000000001,17.7,17.3,0.06,-0.0,0.06,0.53,0,0.0,0.0,0.0,0.0,PG
1359,4173,James Southerland,28,0,16.0,2.0,4.0,8,12.0,6.0,30,10,3.5,0.0,2.0,0.2,0.5,0.5,0.333,7.5,2014,2014,1,False,-0.2,0.0,0.0,0.0,-0.16,0.0,0.25,0,0.0,0.0,0.0,0.0,SF
1360,4015,Jan Veselý,787,117,753.0,160.0,119.0,216,2.0,0.0,678,352,3.6,0.5,3.5,0.7,0.6,0.0,0.519,15.0,2012,2014,3,False,1.0,4.6,5.6,0.08,0.01,0.07,0.29,0,0.0,0.0,0.0,0.0,PF
1361,4094,Jarvis Varnado,214,32,144.0,22.0,62.0,74,0.0,0.0,134,78,2.9,0.4,1.9,0.3,0.8,0.0,0.582,10.7,2013,2014,2,False,0.8,0.7,1.4000000000000001,0.08,0.05,0.04,0.2,0,0.0,0.0,0.0,0.0,PF
1362,3322,Jason Collins,2802,659,2944.0,403.0,394.0,847,35.0,7.0,2376,980,3.3,0.8,3.5,0.5,0.5,0.2,0.412,19.5,2002,2014,13,False,-2.220446049250313e-16,20.5,20.6,0.06,-0.0,0.06,0.46,0,0.0,0.0,0.0,0.0,C
1363,4018,Jeremy Tyler,395,26,289.0,24.0,44.0,125,1.0,0.0,373,166,3.2,0.2,2.3,0.2,0.4,0.0,0.445,8.8,2012,2014,3,False,-0.8,1.0,0.09999999999999998,0.0,-0.03,0.04,0.36,0,0.0,0.0,0.0,0.0,C
1364,2993,Jermaine O'Neal,14214,1491,7694.0,499.0,1956.0,1079,96.0,14.0,11795,5509,13.2,1.4,7.1,0.5,1.8,0.146,0.467,27.2,1997,2014,18,False,20.0,48.4,68.7,0.11,0.03,0.08,0.52,6,0.0,0.0,0.425,0.017,C
